    E, kcal/mol    D, mol/kcal       W1a->W1b       W1a->W2a       W1a->W2b        W1a->P1
        22.0838    1.22143e+14     1.0701e+12    2.91423e+09    1.92779e+13
        22.2268    1.26306e+14    1.07996e+12     2.9941e+09    1.95234e+13
        22.3697    1.30597e+14    1.08982e+12    3.07547e+09    1.97687e+13
        22.5127    1.35021e+14    1.09968e+12    3.15836e+09    2.00142e+13
        22.6556    1.39579e+14    1.10955e+12    3.24278e+09    2.02596e+13
        22.7986    1.44277e+14    1.11942e+12    3.32875e+09    2.05053e+13
        22.9416    1.49118e+14     1.1293e+12    3.41628e+09    2.07511e+13
        23.0845    1.54105e+14    1.13918e+12    3.50538e+09    2.09967e+13
        23.2275    1.59243e+14    1.14908e+12    3.59606e+09    2.12421e+13
        23.3704    1.64536e+14    1.15898e+12    3.68835e+09    2.14874e+13
        23.5134    1.69988e+14    1.16889e+12    3.78225e+09    2.17329e+13
        23.6563    1.75604e+14     1.1788e+12    3.87777e+09    2.19785e+13
        23.7993    1.81387e+14    1.18871e+12    3.97494e+09    2.22238e+13
        23.9422    1.87342e+14    1.19862e+12    4.07376e+09     2.2469e+13
        24.0852    1.93473e+14    1.20853e+12    4.17425e+09     2.2714e+13
        24.2282    1.99786e+14    1.21844e+12    4.27641e+09    2.29589e+13
        24.3711    2.06286e+14    1.22834e+12    4.38027e+09    2.32037e+13
        24.5141    2.12976e+14    1.23824e+12    4.48584e+09    2.34484e+13
         24.657    2.19863e+14    1.24812e+12    4.59312e+09    2.36928e+13
           24.8    2.26951e+14      1.258e+12    4.70214e+09    2.39369e+13
        24.9429    2.34245e+14    1.26787e+12     4.8129e+09    2.41809e+13
        25.0859    2.41752e+14    1.27773e+12    4.92541e+09    2.44248e+13
        25.2288    2.49475e+14    1.28758e+12     5.0397e+09    2.46684e+13
        25.3718    2.57422e+14    1.29742e+12    5.15577e+09    2.49117e+13
        25.5148    2.65598e+14    1.30725e+12    5.27364e+09    2.51546e+13
        25.6577    2.74009e+14    1.31707e+12    5.39331e+09    2.53972e+13
        25.8007     2.8266e+14    1.32689e+12     5.5148e+09    2.56396e+13
        25.9436    2.91559e+14    1.33671e+12    5.63813e+09    2.58817e+13
        26.0866     3.0071e+14    1.34652e+12     5.7633e+09    2.61235e+13
        26.2295    3.10122e+14    1.35633e+12    5.89032e+09    2.63649e+13
        26.3725    3.19799e+14    1.36614e+12    6.01922e+09    2.66058e+13
        26.5154     3.2975e+14    1.37595e+12    6.14999e+09    2.68465e+13
        26.6584    3.39981e+14    1.38577e+12    6.28266e+09    2.70869e+13
        26.8014    3.50499e+14    1.39559e+12    6.41724e+09    2.73269e+13
        26.9443    3.61311e+14     1.4054e+12    6.55373e+09    2.75665e+13
        27.0873    3.72424e+14    1.41522e+12    6.69215e+09    2.78055e+13
        27.2302    3.83847e+14    1.42504e+12    6.83251e+09    2.80442e+13
        27.3732    3.95587e+14    1.43486e+12    6.97482e+09    2.82825e+13
        27.5161    4.07651e+14    1.44467e+12    7.11909e+09    2.85204e+13
        27.6591    4.20048e+14    1.45448e+12    7.26534e+09    2.87578e+13
         27.802    4.32786e+14    1.46428e+12    7.41357e+09    2.89946e+13
         27.945    4.45873e+14    1.47407e+12    7.56381e+09     2.9231e+13
         28.088    4.59319e+14    1.48385e+12    7.71605e+09     2.9467e+13
        28.2309    4.73131e+14    1.49362e+12    7.87031e+09    2.97025e+13
        28.3739    4.87318e+14    1.50339e+12     8.0266e+09    2.99375e+13
        28.5168    5.01891e+14    1.51314e+12    8.18493e+09     3.0172e+13
        28.6598    5.16857e+14    1.52289e+12    8.34532e+09    3.04058e+13
        28.8027    5.32228e+14    1.53262e+12    8.50777e+09    3.06393e+13
        28.9457    5.48011e+14    1.54235e+12    8.67229e+09    3.08722e+13
        29.0886    5.64219e+14    1.55207e+12     8.8389e+09    3.11046e+13
        29.2316    5.80859e+14    1.56178e+12    9.00761e+09    3.13365e+13
        29.3746    5.97944e+14    1.57148e+12    9.17842e+09    3.15677e+13
        29.5175    6.15483e+14    1.58118e+12    9.35135e+09    3.17985e+13
        29.6605    6.33488e+14    1.59088e+12    9.52641e+09    3.20287e+13
        29.8034    6.51969e+14    1.60057e+12    9.70361e+09    3.22584e+13
        29.9464    6.70938e+14    1.61026e+12    9.88295e+09    3.24875e+13
        30.0893    6.90406e+14    1.61995e+12    1.00645e+10     3.2716e+13
        30.2323    7.10386e+14    1.62963e+12    1.02481e+10    3.29438e+13
        30.3752    7.30888e+14    1.63931e+12     1.0434e+10    3.31711e+13
        30.5182    7.51926e+14    1.64898e+12     1.0622e+10    3.33978e+13
        30.6612    7.73511e+14    1.65866e+12    1.08122e+10     3.3624e+13
        30.8041    7.95657e+14    1.66833e+12    1.10047e+10    3.38495e+13
        30.9471    8.18377e+14    1.67799e+12    1.11994e+10    3.40744e+13
          31.09    8.41684e+14    1.68765e+12    1.13962e+10    3.42987e+13
         31.233    8.65592e+14     1.6973e+12    1.15954e+10    3.45224e+13
        31.3759    8.90113e+14    1.70694e+12    1.17968e+10    3.47455e+13
        31.5189    9.15264e+14    1.71658e+12    1.20004e+10    3.49679e+13
        31.6619    9.41057e+14     1.7262e+12    1.22063e+10    3.51897e+13
        31.8048    9.67509e+14    1.73581e+12    1.24145e+10    3.54109e+13
        31.9478    9.94633e+14    1.74542e+12    1.26249e+10    3.56314e+13
        32.0907    1.02244e+15    1.75501e+12    1.28377e+10    3.58514e+13
        32.2337    1.05096e+15     1.7646e+12    1.30527e+10    3.60707e+13
        32.3766     1.0802e+15    1.77417e+12    1.32701e+10    3.62893e+13
        32.5196    1.11017e+15    1.78374e+12    1.34898e+10    3.65073e+13
        32.6625    1.14089e+15     1.7933e+12    1.37118e+10    3.67246e+13
        32.8055    1.17239e+15    1.80285e+12    1.39362e+10    3.69413e+13
        32.9485    1.20467e+15     1.8124e+12    1.41629e+10    3.71573e+13
        33.0914    1.23775e+15    1.82194e+12    1.43919e+10    3.73726e+13
        33.2344    1.27166e+15    1.83148e+12    1.46234e+10    3.75873e+13
        33.3773    1.30641e+15    1.84101e+12    1.48572e+10    3.78013e+13
        33.5203    1.34201e+15    1.85054e+12    1.50933e+10    3.80147e+13
        33.6632     1.3785e+15    1.86006e+12    1.53319e+10    3.82274e+13
        33.8062    1.41588e+15    1.86958e+12    1.55729e+10    3.84394e+13
        33.9491    1.45418e+15    1.87909e+12    1.58163e+10    3.86507e+13
        34.0921    1.49342e+15     1.8886e+12    1.60621e+10    3.88613e+13
        34.2351    1.53362e+15     1.8981e+12    1.63103e+10    3.90713e+13
         34.378    1.57479e+15    1.90759e+12    1.65609e+10    3.92806e+13
         34.521    1.61697e+15    1.91707e+12     1.6814e+10    3.94892e+13
        34.6639    1.66017e+15    1.92655e+12    1.70696e+10    3.96971e+13
        34.8069    1.70442e+15    1.93602e+12    1.73276e+10    3.99044e+13
        34.9498    1.74973e+15    1.94547e+12     1.7588e+10    4.01109e+13
        35.0928    1.79613e+15    1.95492e+12     1.7851e+10    4.03167e+13
        35.2357    1.84364e+15    1.96436e+12    1.81164e+10    4.05219e+13
        35.3787     1.8923e+15    1.97379e+12    1.83843e+10    4.07264e+13
        35.5217    1.94211e+15    1.98321e+12    1.86547e+10    4.09302e+13
        35.6646    1.99312e+15    1.99262e+12    1.89275e+10    4.11332e+13
        35.8076    2.04533e+15    2.00202e+12    1.92029e+10    4.13356e+13
        35.9505    2.09879e+15    2.01141e+12    1.94809e+10    4.15373e+13
        36.0935    2.15351e+15     2.0208e+12    1.97613e+10    4.17382e+13
        36.2364    2.20952e+15    2.03018e+12    2.00443e+10    4.19385e+13
        36.3794    2.26685e+15    2.03954e+12    2.03298e+10     4.2138e+13
        36.5223    2.32552e+15    2.04891e+12    2.06179e+10    4.23369e+13
        36.6653    2.38557e+15    2.05826e+12    2.09085e+10     4.2535e+13
        36.8083    2.44703e+15    2.06761e+12    2.12016e+10    4.27325e+13
        36.9512    2.50992e+15    2.07696e+12    2.14974e+10    4.29292e+13
        37.0942    2.57427e+15     2.0863e+12    2.17957e+10    4.31253e+13
        37.2371    2.64011e+15    2.09563e+12    2.20966e+10    4.33206e+13
        37.3801    2.70748e+15    2.10495e+12    2.24001e+10    4.35152e+13
         37.523    2.77641e+15    2.11426e+12    2.27061e+10    4.37091e+13
         37.666    2.84693e+15    2.12356e+12    2.30148e+10    4.39023e+13
        37.8089    2.91906e+15    2.13285e+12    2.33261e+10    4.40948e+13
        37.9519    2.99285e+15    2.14213e+12      2.364e+10    4.42865e+13
        38.0949    3.06834e+15    2.15139e+12    2.39565e+10    4.44776e+13
        38.2378    3.14554e+15    2.16064e+12    2.42756e+10    4.46679e+13
        38.3808    3.22451e+15    2.16987e+12    2.45974e+10    4.48576e+13
        38.5237    3.30526e+15    2.17909e+12    2.49218e+10    4.50465e+13
        38.6667    3.38786e+15    2.18829e+12    2.52489e+10    4.52347e+13
        38.8096    3.47232e+15    2.19748e+12    2.55786e+10    4.54222e+13
        38.9526    3.55868e+15    2.20665e+12    2.59109e+10     4.5609e+13
        39.0955    3.64699e+15     2.2158e+12     2.6246e+10    4.57951e+13
        39.2385    3.73729e+15    2.22495e+12    2.65837e+10    4.59804e+13
        39.3815    3.82961e+15    2.23408e+12    2.69241e+10    4.61651e+13
        39.5244      3.924e+15    2.24319e+12    2.72671e+10     4.6349e+13
        39.6674    4.02049e+15     2.2523e+12    2.76129e+10    4.65322e+13
        39.8103    4.11913e+15    2.26139e+12    2.79613e+10    4.67148e+13
        39.9533    4.21996e+15    2.27048e+12    2.83124e+10    4.68966e+13
        40.0962    4.32303e+15    2.27955e+12    2.86663e+10    4.70777e+13
        40.2392    4.42838e+15    2.28862e+12    2.90228e+10    4.72581e+13
        40.3821    4.53605e+15    2.29768e+12    2.93821e+10    4.74378e+13
        40.5251     4.6461e+15    2.30672e+12    2.97441e+10    4.76168e+13
        40.6681    4.75856e+15    2.31575e+12    3.01088e+10    4.77951e+13
         40.811    4.87349e+15    2.32478e+12    3.04762e+10    4.79727e+13
         40.954    4.99093e+15    2.33379e+12    3.08464e+10    4.81496e+13
        41.0969    5.11093e+15    2.34279e+12    3.12193e+10    4.83258e+13
        41.2399    5.23355e+15    2.35178e+12     3.1595e+10    4.85013e+13
        41.3828    5.35884e+15    2.36074e+12    3.19734e+10    4.86761e+13
        41.5258    5.48683e+15     2.3697e+12    3.23546e+10    4.88502e+13
        41.6687     5.6176e+15    2.37863e+12    3.27386e+10    4.90236e+13
        41.8117    5.75119e+15    2.38755e+12    3.31253e+10    4.91963e+13
        41.9547    5.88766e+15    2.39645e+12    3.35148e+10    4.93683e+13
        42.0976    6.02707e+15    2.40533e+12     3.3907e+10    4.95396e+13
        42.2406    6.16946e+15    2.41419e+12    3.43021e+10    4.97102e+13
        42.3835     6.3149e+15    2.42303e+12    3.46999e+10    4.98802e+13
        42.5265    6.46344e+15    2.43185e+12    3.51006e+10    5.00494e+13
        42.6694    6.61515e+15    2.44065e+12     3.5504e+10     5.0218e+13
        42.8124    6.77009e+15    2.44944e+12    3.59102e+10    5.03859e+13
        42.9553    6.92831e+15    2.45821e+12    3.63192e+10     5.0553e+13
        43.0983    7.08988e+15    2.46696e+12    3.67311e+10    5.07196e+13
        43.2413    7.25487e+15     2.4757e+12    3.71458e+10    5.08854e+13
        43.3842    7.42333e+15    2.48442e+12    3.75632e+10    5.10505e+13
        43.5272    7.59534e+15    2.49313e+12    3.79835e+10     5.1215e+13
        43.6701    7.77095e+15    2.50183e+12    3.84067e+10    5.13788e+13
        43.8131    7.95025e+15    2.51051e+12    3.88327e+10     5.1542e+13
         43.956    8.13329e+15    2.51917e+12    3.92615e+10    5.17044e+13
         44.099    8.32015e+15    2.52783e+12    3.96931e+10    5.18662e+13
        44.2419     8.5109e+15    2.53646e+12    4.01276e+10    5.20273e+13
        44.3849    8.70562e+15    2.54509e+12    4.05649e+10    5.21877e+13
        44.5279    8.90437e+15    2.55369e+12    4.10051e+10    5.23475e+13
        44.6708    9.10722e+15    2.56228e+12    4.14482e+10    5.25067e+13
        44.8138    9.31427e+15    2.57085e+12    4.18941e+10    5.26651e+13
        44.9567    9.52558e+15     2.5794e+12    4.23429e+10    5.28229e+13
        45.0997    9.74123e+15    2.58794e+12    4.27946e+10    5.29801e+13
        45.2426    9.96131e+15    2.59645e+12    4.32491e+10    5.31366e+13
        45.3856    1.01859e+16    2.60494e+12    4.37065e+10    5.32924e+13
        45.5285    1.04151e+16    2.61341e+12    4.41668e+10    5.34476e+13
        45.6715    1.06489e+16    2.62186e+12      4.463e+10    5.36021e+13
        45.8145    1.08875e+16    2.63029e+12     4.5096e+10     5.3756e+13
        45.9574    1.11309e+16     2.6387e+12     4.5565e+10    5.39092e+13
        46.1004    1.13793e+16    2.64708e+12    4.60368e+10    5.40618e+13
        46.2433    1.16327e+16    2.65545e+12    4.65116e+10    5.42138e+13
        46.3863    1.18912e+16    2.66379e+12    4.69892e+10    5.43651e+13
        46.5292    1.21549e+16    2.67212e+12    4.74698e+10    5.45157e+13
        46.6722    1.24239e+16    2.68043e+12    4.79533e+10    5.46658e+13
        46.8151    1.26983e+16    2.68871e+12    4.84397e+10    5.48152e+13
        46.9581    1.29782e+16    2.69698e+12     4.8929e+10     5.4964e+13
        47.1011    1.32637e+16    2.70523e+12    4.94212e+10    5.51121e+13
         47.244    1.35549e+16    2.71346e+12    4.99163e+10    5.52596e+13
         47.387    1.38519e+16    2.72168e+12    5.04144e+10    5.54065e+13
        47.5299    1.41547e+16    2.72987e+12    5.09154e+10    5.55528e+13
        47.6729    1.44636e+16    2.73805e+12    5.14194e+10    5.56984e+13
        47.8158    1.47786e+16     2.7462e+12    5.19262e+10    5.58434e+13
        47.9588    1.50998e+16    2.75434e+12    5.24361e+10    5.59878e+13
        48.1017    1.54273e+16    2.76246e+12    5.29488e+10    5.61316e+13
        48.2447    1.57612e+16    2.77055e+12    5.34645e+10    5.62748e+13
        48.3877    1.61017e+16    2.77863e+12    5.39832e+10    5.64174e+13
        48.5306    1.64489e+16    2.78668e+12    5.45048e+10    5.65593e+13
        48.6736    1.68028e+16    2.79471e+12    5.50293e+10    5.67007e+13
        48.8165    1.71637e+16    2.80272e+12    5.55569e+10    5.68414e+13
        48.9595    1.75316e+16     2.8107e+12    5.60873e+10    5.69815e+13
        49.1024    1.79066e+16    2.81866e+12    5.66208e+10    5.71211e+13
        49.2454    1.82889e+16     2.8266e+12    5.71572e+10      5.726e+13
        49.3883    1.86786e+16    2.83451e+12    5.76966e+10    5.73984e+13
        49.5313    1.90758e+16     2.8424e+12    5.82389e+10    5.75361e+13
        49.6743    1.94806e+16    2.85027e+12    5.87842e+10    5.76733e+13
        49.8172    1.98933e+16    2.85812e+12    5.93325e+10    5.78098e+13
        49.9602    2.03139e+16    2.86595e+12    5.98838e+10    5.79458e+13
